plant	plot	no.vseeds	no.aborts	pattern.6	plant.height	nectar.rew	flw.sync	neigh.2m	nearest.tree.dist.cm	fruit.set
75	2	281	2	5	60.5	4.952	0.718	6	185.0	0.576
75	2	25	6	5	60.5	4.952	0.718	6	185.0	0.576
75	2	235	12	5	60.5	4.952	0.718	6	185.0	0.576
75	2	281	19	5	60.5	4.952	0.718	6	185.0	0.576
75	2	1	0	5	60.5	4.952	0.718	6	185.0	0.576
75	2	1	0	5	60.5	4.952	0.718	6	185.0	0.576
75	2	218	2	5	60.5	4.952	0.718	6	185.0	0.576
76	2	150	180	2	63.5	5.802	0.735	2	219.0	1.000
76	2	425	70	2	63.5	5.802	0.735	2	219.0	1.000
76	2	0	100	2	63.5	5.802	0.735	2	219.0	1.000
76	2	0	120	2	63.5	5.802	0.735	2	219.0	1.000
76	2	0	130	2	63.5	5.802	0.735	2	219.0	1.000
76	2	63	200	2	63.5	5.802	0.735	2	219.0	1.000
76	2	465	135	2	63.5	5.802	0.735	2	219.0	1.000
76	2	520	70	2	63.5	5.802	0.735	2	219.0	1.000
76	2	0	220	2	63.5	5.802	0.735	2	219.0	1.000
76	2	325	105	2	63.5	5.802	0.735	2	219.0	1.000
76	2	0	70	2	63.5	5.802	0.735	2	219.0	1.000
76	2	0	80	2	63.5	5.802	0.735	2	219.0	1.000
76	2	403	4	2	63.5	5.802	0.735	2	219.0	1.000
76	2	18	103	2	63.5	5.802	0.735	2	219.0	1.000
76	2	213	53	2	63.5	5.802	0.735	2	219.0	1.000
76	2	324	77	2	63.5	5.802	0.735	2	219.0	1.000
76	2	0	35	2	63.5	5.802	0.735	2	219.0	1.000
76	2	320	85	2	63.5	5.802	0.735	2	219.0	1.000
76	2	257	63	2	63.5	5.802	0.735	2	219.0	1.000
76	2	0	60	2	63.5	5.802	0.735	2	219.0	1.000
77	2	573	25	5	72.0	10.335	0.735	4	50.0	0.765
77	2	505	45	5	72.0	10.335	0.735	4	50.0	0.765
77	2	0	40	5	72.0	10.335	0.735	4	50.0	0.765
77	2	350	15	5	72.0	10.335	0.735	4	50.0	0.765
77	2	0	330	5	72.0	10.335	0.735	4	50.0	0.765
77	2	410	15	5	72.0	10.335	0.735	4	50.0	0.765
77	2	39	85	5	72.0	10.335	0.735	4	50.0	0.765
77	2	410	100	5	72.0	10.335	0.735	4	50.0	0.765
77	2	28	200	5	72.0	10.335	0.735	4	50.0	0.765
77	2	0	140	5	72.0	10.335	0.735	4	50.0	0.765
77	2	3	130	5	72.0	10.335	0.735	4	50.0	0.765
77	2	0	120	5	72.0	10.335	0.735	4	50.0	0.765
77	2	0	60	5	72.0	10.335	0.735	4	50.0	0.765
77	2	0	100	5	72.0	10.335	0.735	4	50.0	0.765
77	2	0	80	5	72.0	10.335	0.735	4	50.0	0.765
77	2	0	0	5	72.0	10.335	0.735	4	50.0	0.765
77	2	150	105	5	72.0	10.335	0.735	4	50.0	0.765
77	2	17	52	5	72.0	10.335	0.735	4	50.0	0.765
77	2	50	68	5	72.0	10.335	0.735	4	50.0	0.765
77	2	0	0	5	72.0	10.335	0.735	4	50.0	0.765
77	2	0	0	5	72.0	10.335	0.735	4	50.0	0.765
77	2	0	0	5	72.0	10.335	0.735	4	50.0	0.765
77	2	0	0	5	72.0	10.335	0.735	4	50.0	0.765
78	2	410	30	3	63.5	8.146	0.747	2	241.0	0.652
78	2	380	10	3	63.5	8.146	0.747	2	241.0	0.652
78	2	29	60	3	63.5	8.146	0.747	2	241.0	0.652
78	2	305	11	3	63.5	8.146	0.747	2	241.0	0.652
78	2	346	6	3	63.5	8.146	0.747	2	241.0	0.652
78	2	361	4	3	63.5	8.146	0.747	2	241.0	0.652
78	2	480	15	3	63.5	8.146	0.747	2	241.0	0.652
78	2	72	20	3	63.5	8.146	0.747	2	241.0	0.652
78	2	375	50	3	63.5	8.146	0.747	2	241.0	0.652
78	2	245	85	3	63.5	8.146	0.747	2	241.0	0.652
78	2	381	5	3	63.5	8.146	0.747	2	241.0	0.652
78	2	452	15	3	63.5	8.146	0.747	2	241.0	0.652
78	2	153	14	3	63.5	8.146	0.747	2	241.0	0.652
78	2	0	50	3	63.5	8.146	0.747	2	241.0	0.652
78	2	235	25	3	63.5	8.146	0.747	2	241.0	0.652
78	2	70	65	3	63.5	8.146	0.747	2	241.0	0.652
78	2	245	4	3	63.5	8.146	0.747	2	241.0	0.652
78	2	151	0	3	63.5	8.146	0.747	2	241.0	0.652
78	2	25	15	3	63.5	8.146	0.747	2	241.0	0.652
78	2	144	1	3	63.5	8.146	0.747	2	241.0	0.652
78	2	96	27	3	63.5	8.146	0.747	2	241.0	0.652
79	2	460	30	5	82.0	1.738	0.630	3	60.0	0.738
79	2	0	20	5	82.0	1.738	0.630	3	60.0	0.738
79	2	36	160	5	82.0	1.738	0.630	3	60.0	0.738
79	2	0	220	5	82.0	1.738	0.630	3	60.0	0.738
79	2	100	100	5	82.0	1.738	0.630	3	60.0	0.738
79	2	155	150	5	82.0	1.738	0.630	3	60.0	0.738
79	2	22	170	5	82.0	1.738	0.630	3	60.0	0.738
79	2	0	125	5	82.0	1.738	0.630	3	60.0	0.738
79	2	0	0	5	82.0	1.738	0.630	3	60.0	0.738
79	2	14	200	5	82.0	1.738	0.630	3	60.0	0.738
79	2	0	0	5	82.0	1.738	0.630	3	60.0	0.738
79	2	0	0	5	82.0	1.738	0.630	3	60.0	0.738
79	2	362	14	5	82.0	1.738	0.630	3	60.0	0.738
79	2	65	16	5	82.0	1.738	0.630	3	60.0	0.738
79	2	12	67	5	82.0	1.738	0.630	3	60.0	0.738
79	2	90	16	5	82.0	1.738	0.630	3	60.0	0.738
79	2	13	34	5	82.0	1.738	0.630	3	60.0	0.738
79	2	0	80	5	82.0	1.738	0.630	3	60.0	0.738
79	2	0	164	5	82.0	1.738	0.630	3	60.0	0.738
79	2	0	75	5	82.0	1.738	0.630	3	60.0	0.738
80	2	320	10	4	68.0	4.396	0.657	3	159.0	0.567
80	2	230	70	4	68.0	4.396	0.657	3	159.0	0.567
80	2	273	20	4	68.0	4.396	0.657	3	159.0	0.567
80	2	242	10	4	68.0	4.396	0.657	3	159.0	0.567
80	2	170	33	4	68.0	4.396	0.657	3	159.0	0.567
80	2	311	2	4	68.0	4.396	0.657	3	159.0	0.567
80	2	355	2	4	68.0	4.396	0.657	3	159.0	0.567
80	2	332	2	4	68.0	4.396	0.657	3	159.0	0.567
80	2	90	20	4	68.0	4.396	0.657	3	159.0	0.567
80	2	135	20	4	68.0	4.396	0.657	3	159.0	0.567
80	2	323	13	4	68.0	4.396	0.657	3	159.0	0.567
80	2	50	61	4	68.0	4.396	0.657	3	159.0	0.567
80	2	36	31	4	68.0	4.396	0.657	3	159.0	0.567
80	2	123	16	4	68.0	4.396	0.657	3	159.0	0.567
80	2	154	20	4	68.0	4.396	0.657	3	159.0	0.567
80	2	248	20	4	68.0	4.396	0.657	3	159.0	0.567
80	2	200	15	4	68.0	4.396	0.657	3	159.0	0.567
80	2	82	2	4	68.0	4.396	0.657	3	159.0	0.567
80	2	100	0	4	68.0	4.396	0.657	3	159.0	0.567
80	2	294	8	4	68.0	4.396	0.657	3	159.0	0.567
81	2	64	270	5	78.5	6.154	0.718	3	180.0	0.403
81	2	0	300	5	78.5	6.154	0.718	3	180.0	0.403
81	2	0	30	5	78.5	6.154	0.718	3	180.0	0.403
81	2	8	100	5	78.5	6.154	0.718	3	180.0	0.403
81	2	0	200	5	78.5	6.154	0.718	3	180.0	0.403
81	2	0	0	5	78.5	6.154	0.718	3	180.0	0.403
81	2	0	90	5	78.5	6.154	0.718	3	180.0	0.403
81	2	0	100	5	78.5	6.154	0.718	3	180.0	0.403
81	2	0	0	5	78.5	6.154	0.718	3	180.0	0.403
81	2	191	86	5	78.5	6.154	0.718	3	180.0	0.403
81	2	103	180	5	78.5	6.154	0.718	3	180.0	0.403
81	2	466	66	5	78.5	6.154	0.718	3	180.0	0.403
81	2	66	150	5	78.5	6.154	0.718	3	180.0	0.403
81	2	0	50	5	78.5	6.154	0.718	3	180.0	0.403
81	2	86	280	5	78.5	6.154	0.718	3	180.0	0.403
81	2	351	22	5	78.5	6.154	0.718	3	180.0	0.403
81	2	202	24	5	78.5	6.154	0.718	3	180.0	0.403
81	2	0	110	5	78.5	6.154	0.718	3	180.0	0.403
81	2	263	20	5	78.5	6.154	0.718	3	180.0	0.403
81	2	0	60	5	78.5	6.154	0.718	3	180.0	0.403
82	2	420	20	5	52.5	6.279	0.747	5	132.0	0.783
82	2	0	350	5	52.5	6.279	0.747	5	132.0	0.783
82	2	0	300	5	52.5	6.279	0.747	5	132.0	0.783
82	2	65	85	5	52.5	6.279	0.747	5	132.0	0.783
82	2	580	28	5	52.5	6.279	0.747	5	132.0	0.783
82	2	0	0	5	52.5	6.279	0.747	5	132.0	0.783
82	2	19	46	5	52.5	6.279	0.747	5	132.0	0.783
82	2	251	9	5	52.5	6.279	0.747	5	132.0	0.783
82	2	0	0	5	52.5	6.279	0.747	5	132.0	0.783
82	2	0	0	5	52.5	6.279	0.747	5	132.0	0.783
82	2	372	10	5	52.5	6.279	0.747	5	132.0	0.783
82	2	0	35	5	52.5	6.279	0.747	5	132.0	0.783
82	2	0	35	5	52.5	6.279	0.747	5	132.0	0.783
82	2	0	40	5	52.5	6.279	0.747	5	132.0	0.783
82	2	100	60	5	52.5	6.279	0.747	5	132.0	0.783
82	2	0	0	5	52.5	6.279	0.747	5	132.0	0.783
82	2	0	0	5	52.5	6.279	0.747	5	132.0	0.783
82	2	275	3	5	52.5	6.279	0.747	5	132.0	0.783
82	2	23	12	5	52.5	6.279	0.747	5	132.0	0.783
82	2	366	9	5	52.5	6.279	0.747	5	132.0	0.783
83	2	316	20	2	79.5	7.389	0.672	5	127.0	0.636
83	2	280	35	2	79.5	7.389	0.672	5	127.0	0.636
83	2	0	60	2	79.5	7.389	0.672	5	127.0	0.636
83	2	96	30	2	79.5	7.389	0.672	5	127.0	0.636
83	2	100	30	2	79.5	7.389	0.672	5	127.0	0.636
83	2	20	30	2	79.5	7.389	0.672	5	127.0	0.636
83	2	30	140	2	79.5	7.389	0.672	5	127.0	0.636
84	2	0	80	5	83.0	8.244	0.747	3	72.5	0.634
84	2	0	100	5	83.0	8.244	0.747	3	72.5	0.634
84	2	420	30	5	83.0	8.244	0.747	3	72.5	0.634
84	2	0	15	5	83.0	8.244	0.747	3	72.5	0.634
84	2	0	10	5	83.0	8.244	0.747	3	72.5	0.634
84	2	0	0	5	83.0	8.244	0.747	3	72.5	0.634
84	2	0	0	5	83.0	8.244	0.747	3	72.5	0.634
84	2	0	0	5	83.0	8.244	0.747	3	72.5	0.634
84	2	220	24	5	83.0	8.244	0.747	3	72.5	0.634
84	2	440	20	5	83.0	8.244	0.747	3	72.5	0.634
84	2	322	60	5	83.0	8.244	0.747	3	72.5	0.634
84	2	414	20	5	83.0	8.244	0.747	3	72.5	0.634
84	2	133	68	5	83.0	8.244	0.747	3	72.5	0.634
84	2	332	20	5	83.0	8.244	0.747	3	72.5	0.634
84	2	383	19	5	83.0	8.244	0.747	3	72.5	0.634
84	2	312	17	5	83.0	8.244	0.747	3	72.5	0.634
84	2	400	9	5	83.0	8.244	0.747	3	72.5	0.634
84	2	362	15	5	83.0	8.244	0.747	3	72.5	0.634
84	2	393	34	5	83.0	8.244	0.747	3	72.5	0.634
84	2	93	10	5	83.0	8.244	0.747	3	72.5	0.634
85	2	343	30	3	71.0	6.486	0.566	4	112.0	0.755
85	2	394	20	3	71.0	6.486	0.566	4	112.0	0.755
85	2	417	20	3	71.0	6.486	0.566	4	112.0	0.755
85	2	350	40	3	71.0	6.486	0.566	4	112.0	0.755
85	2	400	15	3	71.0	6.486	0.566	4	112.0	0.755
85	2	383	24	3	71.0	6.486	0.566	4	112.0	0.755
85	2	20	150	3	71.0	6.486	0.566	4	112.0	0.755
85	2	17	70	3	71.0	6.486	0.566	4	112.0	0.755
85	2	350	12	3	71.0	6.486	0.566	4	112.0	0.755
85	2	183	73	3	71.0	6.486	0.566	4	112.0	0.755
85	2	336	2	3	71.0	6.486	0.566	4	112.0	0.755
85	2	182	97	3	71.0	6.486	0.566	4	112.0	0.755
85	2	168	129	3	71.0	6.486	0.566	4	112.0	0.755
85	2	14	160	3	71.0	6.486	0.566	4	112.0	0.755
85	2	0	0	3	71.0	6.486	0.566	4	112.0	0.755
85	2	182	131	3	71.0	6.486	0.566	4	112.0	0.755
85	2	254	20	3	71.0	6.486	0.566	4	112.0	0.755
85	2	190	14	3	71.0	6.486	0.566	4	112.0	0.755
85	2	0	60	3	71.0	6.486	0.566	4	112.0	0.755
85	2	0	40	3	71.0	6.486	0.566	4	112.0	0.755
86	2	40	10	4	67.5	4.677	0.735	1	108.0	0.571
86	2	404	20	4	67.5	4.677	0.735	1	108.0	0.571
86	2	526	10	4	67.5	4.677	0.735	1	108.0	0.571
86	2	444	10	4	67.5	4.677	0.735	1	108.0	0.571
86	2	450	20	4	67.5	4.677	0.735	1	108.0	0.571
86	2	150	43	4	67.5	4.677	0.735	1	108.0	0.571
86	2	363	27	4	67.5	4.677	0.735	1	108.0	0.571
86	2	240	10	4	67.5	4.677	0.735	1	108.0	0.571
86	2	60	12	4	67.5	4.677	0.735	1	108.0	0.571
86	2	60	8	4	67.5	4.677	0.735	1	108.0	0.571
86	2	440	10	4	67.5	4.677	0.735	1	108.0	0.571
86	2	164	80	4	67.5	4.677	0.735	1	108.0	0.571
86	2	360	10	4	67.5	4.677	0.735	1	108.0	0.571
86	2	77	15	4	67.5	4.677	0.735	1	108.0	0.571
86	2	257	30	4	67.5	4.677	0.735	1	108.0	0.571
86	2	180	52	4	67.5	4.677	0.735	1	108.0	0.571
86	2	257	49	4	67.5	4.677	0.735	1	108.0	0.571
86	2	46	7	4	67.5	4.677	0.735	1	108.0	0.571
86	2	9	180	4	67.5	4.677	0.735	1	108.0	0.571
86	2	280	49	4	67.5	4.677	0.735	1	108.0	0.571
87	2	438	80	4	54.5	3.642	0.404	1	141.0	0.525
87	2	488	50	4	54.5	3.642	0.404	1	141.0	0.525
87	2	512	60	4	54.5	3.642	0.404	1	141.0	0.525
87	2	460	20	4	54.5	3.642	0.404	1	141.0	0.525
87	2	447	15	4	54.5	3.642	0.404	1	141.0	0.525
87	2	340	30	4	54.5	3.642	0.404	1	141.0	0.525
87	2	465	30	4	54.5	3.642	0.404	1	141.0	0.525
87	2	456	20	4	54.5	3.642	0.404	1	141.0	0.525
87	2	457	40	4	54.5	3.642	0.404	1	141.0	0.525
87	2	360	60	4	54.5	3.642	0.404	1	141.0	0.525
87	2	424	6	4	54.5	3.642	0.404	1	141.0	0.525
87	2	12	150	4	54.5	3.642	0.404	1	141.0	0.525
87	2	0	90	4	54.5	3.642	0.404	1	141.0	0.525
87	2	0	70	4	54.5	3.642	0.404	1	141.0	0.525
87	2	280	1	4	54.5	3.642	0.404	1	141.0	0.525
87	2	290	5	4	54.5	3.642	0.404	1	141.0	0.525
87	2	39	42	4	54.5	3.642	0.404	1	141.0	0.525
87	2	229	3	4	54.5	3.642	0.404	1	141.0	0.525
87	2	205	4	4	54.5	3.642	0.404	1	141.0	0.525
87	2	229	9	4	54.5	3.642	0.404	1	141.0	0.525
88	2	22	80	5	62.0	6.679	0.672	1	80.0	0.882
88	2	178	60	5	62.0	6.679	0.672	1	80.0	0.882
88	2	0	100	5	62.0	6.679	0.672	1	80.0	0.882
88	2	21	60	5	62.0	6.679	0.672	1	80.0	0.882
88	2	0	120	5	62.0	6.679	0.672	1	80.0	0.882
88	2	0	130	5	62.0	6.679	0.672	1	80.0	0.882
88	2	13	50	5	62.0	6.679	0.672	1	80.0	0.882
88	2	0	120	5	62.0	6.679	0.672	1	80.0	0.882
88	2	0	100	5	62.0	6.679	0.672	1	80.0	0.882
88	2	0	100	5	62.0	6.679	0.672	1	80.0	0.882
88	2	1	110	5	62.0	6.679	0.672	1	80.0	0.882
88	2	15	37	5	62.0	6.679	0.672	1	80.0	0.882
88	2	0	70	5	62.0	6.679	0.672	1	80.0	0.882
88	2	0	40	5	62.0	6.679	0.672	1	80.0	0.882
88	2	0	0	5	62.0	6.679	0.672	1	80.0	0.882
89	2	0	120	5	101.0	6.963	0.747	0	76.0	0.667
89	2	420	10	5	101.0	6.963	0.747	0	76.0	0.667
89	2	382	15	5	101.0	6.963	0.747	0	76.0	0.667
89	2	0	20	5	101.0	6.963	0.747	0	76.0	0.667
89	2	447	15	5	101.0	6.963	0.747	0	76.0	0.667
89	2	423	10	5	101.0	6.963	0.747	0	76.0	0.667
89	2	0	400	5	101.0	6.963	0.747	0	76.0	0.667
89	2	310	25	5	101.0	6.963	0.747	0	76.0	0.667
89	2	530	15	5	101.0	6.963	0.747	0	76.0	0.667
89	2	51	220	5	101.0	6.963	0.747	0	76.0	0.667
89	2	182	12	5	101.0	6.963	0.747	0	76.0	0.667
89	2	60	38	5	101.0	6.963	0.747	0	76.0	0.667
89	2	0	130	5	101.0	6.963	0.747	0	76.0	0.667
89	2	0	0	5	101.0	6.963	0.747	0	76.0	0.667
89	2	201	96	5	101.0	6.963	0.747	0	76.0	0.667
89	2	0	190	5	101.0	6.963	0.747	0	76.0	0.667
89	2	0	150	5	101.0	6.963	0.747	0	76.0	0.667
89	2	0	140	5	101.0	6.963	0.747	0	76.0	0.667
90	2	444	35	4	201.5	6.576	0.573	4	77.0	0.680
90	2	350	20	4	201.5	6.576	0.573	4	77.0	0.680
90	2	400	10	4	201.5	6.576	0.573	4	77.0	0.680
90	2	41	30	4	201.5	6.576	0.573	4	77.0	0.680
90	2	450	40	4	201.5	6.576	0.573	4	77.0	0.680
90	2	394	6	4	201.5	6.576	0.573	4	77.0	0.680
90	2	0	0	4	201.5	6.576	0.573	4	77.0	0.680
90	2	332	94	4	201.5	6.576	0.573	4	77.0	0.680
90	2	430	10	4	201.5	6.576	0.573	4	77.0	0.680
90	2	356	98	4	201.5	6.576	0.573	4	77.0	0.680
90	2	0	220	4	201.5	6.576	0.573	4	77.0	0.680
90	2	405	43	4	201.5	6.576	0.573	4	77.0	0.680
90	2	0	100	4	201.5	6.576	0.573	4	77.0	0.680
90	2	0	150	4	201.5	6.576	0.573	4	77.0	0.680
90	2	415	25	4	201.5	6.576	0.573	4	77.0	0.680
90	2	325	5	4	201.5	6.576	0.573	4	77.0	0.680
90	2	460	30	4	201.5	6.576	0.573	4	77.0	0.680
90	2	0	6	4	201.5	6.576	0.573	4	77.0	0.680
90	2	151	7	4	201.5	6.576	0.573	4	77.0	0.680
90	2	195	11	4	201.5	6.576	0.573	4	77.0	0.680
91	2	380	80	4	199.0	6.077	0.424	4	106.0	0.750
91	2	420	30	4	199.0	6.077	0.424	4	106.0	0.750
91	2	477	35	4	199.0	6.077	0.424	4	106.0	0.750
91	2	400	40	4	199.0	6.077	0.424	4	106.0	0.750
91	2	474	15	4	199.0	6.077	0.424	4	106.0	0.750
91	2	341	21	4	199.0	6.077	0.424	4	106.0	0.750
91	2	200	11	4	199.0	6.077	0.424	4	106.0	0.750
91	2	111	5	4	199.0	6.077	0.424	4	106.0	0.750
91	2	68	2	4	199.0	6.077	0.424	4	106.0	0.750
91	2	15	105	4	199.0	6.077	0.424	4	106.0	0.750
91	2	440	50	4	199.0	6.077	0.424	4	106.0	0.750
91	2	0	200	4	199.0	6.077	0.424	4	106.0	0.750
91	2	393	80	4	199.0	6.077	0.424	4	106.0	0.750
91	2	383	75	4	199.0	6.077	0.424	4	106.0	0.750
91	2	376	34	4	199.0	6.077	0.424	4	106.0	0.750
91	2	357	15	4	199.0	6.077	0.424	4	106.0	0.750
91	2	363	13	4	199.0	6.077	0.424	4	106.0	0.750
91	2	284	7	4	199.0	6.077	0.424	4	106.0	0.750
91	2	385	9	4	199.0	6.077	0.424	4	106.0	0.750
91	2	50	75	4	199.0	6.077	0.424	4	106.0	0.750
92	2	40	80	4	132.5	1.922	0.601	6	126.5	0.493
92	2	35	30	4	132.5	1.922	0.601	6	126.5	0.493
92	2	43	25	4	132.5	1.922	0.601	6	126.5	0.493
92	2	340	60	4	132.5	1.922	0.601	6	126.5	0.493
92	2	114	30	4	132.5	1.922	0.601	6	126.5	0.493
92	2	0	100	4	132.5	1.922	0.601	6	126.5	0.493
92	2	337	32	4	132.5	1.922	0.601	6	126.5	0.493
92	2	0	0	4	132.5	1.922	0.601	6	126.5	0.493
92	2	373	20	4	132.5	1.922	0.601	6	126.5	0.493
92	2	351	27	4	132.5	1.922	0.601	6	126.5	0.493
92	2	325	10	4	132.5	1.922	0.601	6	126.5	0.493
92	2	77	25	4	132.5	1.922	0.601	6	126.5	0.493
92	2	0	0	4	132.5	1.922	0.601	6	126.5	0.493
92	2	0	40	4	132.5	1.922	0.601	6	126.5	0.493
92	2	3	110	4	132.5	1.922	0.601	6	126.5	0.493
92	2	35	15	4	132.5	1.922	0.601	6	126.5	0.493
92	2	0	100	4	132.5	1.922	0.601	6	126.5	0.493
92	2	44	94	4	132.5	1.922	0.601	6	126.5	0.493
92	2	90	5	4	132.5	1.922	0.601	6	126.5	0.493
92	2	55	125	4	132.5	1.922	0.601	6	126.5	0.493
93	2	0	80	5	115.0	5.409	0.779	7	62.0	0.590
93	2	395	15	5	115.0	5.409	0.779	7	62.0	0.590
93	2	50	20	5	115.0	5.409	0.779	7	62.0	0.590
93	2	290	17	5	115.0	5.409	0.779	7	62.0	0.590
93	2	251	7	5	115.0	5.409	0.779	7	62.0	0.590
93	2	142	29	5	115.0	5.409	0.779	7	62.0	0.590
93	2	249	6	5	115.0	5.409	0.779	7	62.0	0.590
93	2	111	8	5	115.0	5.409	0.779	7	62.0	0.590
93	2	261	30	5	115.0	5.409	0.779	7	62.0	0.590
93	2	330	3	5	115.0	5.409	0.779	7	62.0	0.590
93	2	276	5	5	115.0	5.409	0.779	7	62.0	0.590
93	2	251	2	5	115.0	5.409	0.779	7	62.0	0.590
93	2	113	7	5	115.0	5.409	0.779	7	62.0	0.590
93	2	202	9	5	115.0	5.409	0.779	7	62.0	0.590
93	2	271	17	5	115.0	5.409	0.779	7	62.0	0.590
93	2	266	10	5	115.0	5.409	0.779	7	62.0	0.590
93	2	251	10	5	115.0	5.409	0.779	7	62.0	0.590
93	2	175	14	5	115.0	5.409	0.779	7	62.0	0.590
93	2	232	19	5	115.0	5.409	0.779	7	62.0	0.590
93	2	139	18	5	115.0	5.409	0.779	7	62.0	0.590
94	2	270	17	3	119.5	7.227	0.849	3	35.0	0.840
94	2	0	100	3	119.5	7.227	0.849	3	35.0	0.840
94	2	0	80	3	119.5	7.227	0.849	3	35.0	0.840
94	2	395	30	3	119.5	7.227	0.849	3	35.0	0.840
94	2	390	20	3	119.5	7.227	0.849	3	35.0	0.840
94	2	202	6	3	119.5	7.227	0.849	3	35.0	0.840
94	2	153	17	3	119.5	7.227	0.849	3	35.0	0.840
94	2	221	36	3	119.5	7.227	0.849	3	35.0	0.840
94	2	150	48	3	119.5	7.227	0.849	3	35.0	0.840
94	2	290	63	3	119.5	7.227	0.849	3	35.0	0.840
94	2	300	100	3	119.5	7.227	0.849	3	35.0	0.840
94	2	355	21	3	119.5	7.227	0.849	3	35.0	0.840
94	2	190	60	3	119.5	7.227	0.849	3	35.0	0.840
94	2	210	150	3	119.5	7.227	0.849	3	35.0	0.840
94	2	293	40	3	119.5	7.227	0.849	3	35.0	0.840
94	2	194	54	3	119.5	7.227	0.849	3	35.0	0.840
94	2	272	29	3	119.5	7.227	0.849	3	35.0	0.840
94	2	272	21	3	119.5	7.227	0.849	3	35.0	0.840
94	2	102	8	3	119.5	7.227	0.849	3	35.0	0.840
94	2	90	21	3	119.5	7.227	0.849	3	35.0	0.840
95	2	380	7	4	173.0	3.985	0.694	7	104.0	0.798
95	2	50	5	4	173.0	3.985	0.694	7	104.0	0.798
95	2	315	13	4	173.0	3.985	0.694	7	104.0	0.798
95	2	255	13	4	173.0	3.985	0.694	7	104.0	0.798
95	2	345	20	4	173.0	3.985	0.694	7	104.0	0.798
95	2	390	47	4	173.0	3.985	0.694	7	104.0	0.798
95	2	135	138	4	173.0	3.985	0.694	7	104.0	0.798
95	2	0	0	4	173.0	3.985	0.694	7	104.0	0.798
95	2	321	12	4	173.0	3.985	0.694	7	104.0	0.798
95	2	294	14	4	173.0	3.985	0.694	7	104.0	0.798
95	2	244	26	4	173.0	3.985	0.694	7	104.0	0.798
95	2	214	53	4	173.0	3.985	0.694	7	104.0	0.798
95	2	222	12	4	173.0	3.985	0.694	7	104.0	0.798
95	2	0	40	4	173.0	3.985	0.694	7	104.0	0.798
95	2	0	450	4	173.0	3.985	0.694	7	104.0	0.798
95	2	142	10	4	173.0	3.985	0.694	7	104.0	0.798
95	2	212	9	4	173.0	3.985	0.694	7	104.0	0.798
95	2	342	30	4	173.0	3.985	0.694	7	104.0	0.798
95	2	361	35	4	173.0	3.985	0.694	7	104.0	0.798
95	2	242	9	4	173.0	3.985	0.694	7	104.0	0.798
96	2	400	14	6	152.5	5.785	0.829	7	127.0	0.688
96	2	380	28	6	152.5	5.785	0.829	7	127.0	0.688
96	2	285	20	6	152.5	5.785	0.829	7	127.0	0.688
96	2	345	48	6	152.5	5.785	0.829	7	127.0	0.688
96	2	168	27	6	152.5	5.785	0.829	7	127.0	0.688
96	2	236	27	6	152.5	5.785	0.829	7	127.0	0.688
96	2	207	14	6	152.5	5.785	0.829	7	127.0	0.688
96	2	310	5	6	152.5	5.785	0.829	7	127.0	0.688
96	2	353	2	6	152.5	5.785	0.829	7	127.0	0.688
96	2	273	35	6	152.5	5.785	0.829	7	127.0	0.688
96	2	91	38	6	152.5	5.785	0.829	7	127.0	0.688
96	2	3	3	6	152.5	5.785	0.829	7	127.0	0.688
96	2	192	7	6	152.5	5.785	0.829	7	127.0	0.688
96	2	145	5	6	152.5	5.785	0.829	7	127.0	0.688
96	2	0	550	6	152.5	5.785	0.829	7	127.0	0.688
96	2	301	5	6	152.5	5.785	0.829	7	127.0	0.688
96	2	289	9	6	152.5	5.785	0.829	7	127.0	0.688
96	2	17	30	6	152.5	5.785	0.829	7	127.0	0.688
96	2	164	1	6	152.5	5.785	0.829	7	127.0	0.688
96	2	113	1	6	152.5	5.785	0.829	7	127.0	0.688
96	2	230	3	6	152.5	5.785	0.829	7	127.0	0.688
96	2	236	4	6	152.5	5.785	0.829	7	127.0	0.688
96	2	0	200	6	152.5	5.785	0.829	7	127.0	0.688
97	2	0	40	6	98.0	5.632	0.694	1	110.0	0.581
97	2	450	4	6	98.0	5.632	0.694	1	110.0	0.581
97	2	0	170	6	98.0	5.632	0.694	1	110.0	0.581
97	2	436	6	6	98.0	5.632	0.694	1	110.0	0.581
97	2	420	40	6	98.0	5.632	0.694	1	110.0	0.581
97	2	8	140	6	98.0	5.632	0.694	1	110.0	0.581
97	2	80	63	6	98.0	5.632	0.694	1	110.0	0.581
97	2	0	50	6	98.0	5.632	0.694	1	110.0	0.581
97	2	0	200	6	98.0	5.632	0.694	1	110.0	0.581
97	2	24	200	6	98.0	5.632	0.694	1	110.0	0.581
97	2	0	200	6	98.0	5.632	0.694	1	110.0	0.581
97	2	412	100	6	98.0	5.632	0.694	1	110.0	0.581
97	2	12	130	6	98.0	5.632	0.694	1	110.0	0.581
97	2	350	18	6	98.0	5.632	0.694	1	110.0	0.581
97	2	456	0	6	98.0	5.632	0.694	1	110.0	0.581
97	2	0	130	6	98.0	5.632	0.694	1	110.0	0.581
97	2	0	0	6	98.0	5.632	0.694	1	110.0	0.581
97	2	0	0	6	98.0	5.632	0.694	1	110.0	0.581
98	2	410	20	4	50.0	6.837	0.647	7	93.0	0.870
98	2	380	10	4	50.0	6.837	0.647	7	93.0	0.870
98	2	400	20	4	50.0	6.837	0.647	7	93.0	0.870
